"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"479163bd-8d5b-464348-93929f-d7842360fc5a","a1_5","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"e3fa4b95-35a2-414440-89828e-5fae64320db7","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"e3fa4b95-35a2-414440-89828e-5fae64320db7","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"753cf214-4a63-44494a-b3b0be-8c02e75d1b93","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"753cf214-4a63-44494a-b3b0be-8c02e75d1b93","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"6f025dc7-bed6-464b4d-a7a0a6-8b6a3c94517f","a1_2","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"6f025dc7-bed6-464b4d-a7a0a6-8b6a3c94517f","a1_2","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"941cb82d-7518-454941-a4a7ae-e4d108bc6275","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"941cb82d-7518-454941-a4a7ae-e4d108bc6275","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"e43b95f1-361b-41454e-a7aba8-c20ad19f5437","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"e43b95f1-361b-41454e-a7aba8-c20ad19f5437","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"01c634a9-9b82-4d404b-b4b8bb-6d3af2c0e91b","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"01c634a9-9b82-4d404b-b4b8bb-6d3af2c0e91b","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"682d4ea0-ca23-4e4948-a4a7a2-ec2d8f7340b5","a1_5","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"682d4ea0-ca23-4e4948-a4a7a2-ec2d8f7340b5","a1_5","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"2843569c-365a-41474f-8d8889-17af8c42d309","a1_5","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"2843569c-365a-41474f-8d8889-17af8c42d309","a1_5","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"dc24a368-9b24-4a4948-949f9e-5c721d3498a6","a1_2","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"dc24a368-9b24-4a4948-949f9e-5c721d3498a6","a1_2","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"35f1b8c4-e7a6-4b4043-9b9d94-6fe1d09a82c5","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"35f1b8c4-e7a6-4b4043-9b9d94-6fe1d09a82c5","a1_3","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"6ac87401-f3b5-464549-999d9a-ead20b3f6781","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"6ac87401-f3b5-464549-999d9a-ead20b3f6781","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"dc1598ef-ca32-43484c-9d9399-b342980fea56","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"dc1598ef-ca32-43484c-9d9399-b342980fea56","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"cd14b60f-a54c-474348-838f8e-960de74238f1","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"cd14b60f-a54c-474348-838f8e-960de74238f1","a1_4","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
"5c68aed7-40a5-494e4d-808785-92681e45d0ac","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.9: What is the short-term (less than one year) movement intention of your household?","Remain here, voluntarily",NA
"5c68aed7-40a5-494e4d-808785-92681e45d0ac","a1_1","governorate_pcode","district_pcode","Invalid combination between C9_DisplacementStatus (short term mouvement intentions) & C10_DisplacmentStatus (long term mouvement intentions)","C.10: What is the long-term (more than one year) movement intention of your household?","Remain here, involuntarily (there is no alternative)",NA
